car_name,brand,year,mileage_km,location,transmission,fuel_type,engine_size_cc,condition,service_history,accident_history,color,owner_count,price_rp,instalment_rp_monthly
Mitsubishi Xpander,Mitsubishi,2019,81093,Pekanbaru,Manual,Petrol,1500,Good,Partial Service Record,Never,White,2,184017026,3772349
Daihatsu Ayla,Daihatsu,2016,113397,Surabaya,Automatic,Petrol,2000,Good,Partial Service Record,Never,Blue,3,99176954,2033127
Mitsubishi Outlander,Mitsubishi,2022,77839,Jakarta Utara,Automatic,Diesel,1800,Good,Partial Service Record,Never,White,1,257833365,5285583
Nissan Livina,Nissan,2013,125757,Depok,Manual,Petrol,1300,Good,Full Service Record,Never,Blue,1,72217682,1480462
Honda HR-V,Honda,2015,130843,Makassar,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,White,1,155187748,3181348
Mitsubishi Pajero,Mitsubishi,2020,52807,Semarang,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,229641845,4707657
Toyota Agya,Toyota,2011,182102,Surabaya,Manual,Diesel,1500,Good,Unknown,Never,Red,1,117909878,2417152
Mazda Mazda2,Mazda,2023,42880,Jakarta Barat,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Blue,1,310915209,6373761
Honda HR-V,Honda,2017,100711,Medan,Automatic,Petrol,1200,Good,Partial Service Record,Never,Red,1,161201619,3304633
Suzuki Baleno,Suzuki,2013,165548,Jakarta Barat,Automatic,Hybrid,2000,Good,Partial Service Record,Unknown,Black,1,87762311,1799127
Suzuki Karimun,Suzuki,2021,56424,Bekasi,Automatic,Petrol,2400,Good,Partial Service Record,Never,Silver,3,167171369,3427013
Nissan X-Trail,Nissan,2022,44770,Jakarta Selatan,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Black,1,207281527,4249271
Mitsubishi Xpander,Mitsubishi,2023,28478,Jakarta Barat,Manual,Petrol,1500,Excellent,Partial Service Record,Never,Silver,2,259694655,5323740
Honda HR-V,Honda,2024,35714,Jakarta Barat,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,White,3,223928487,4590533
Mazda CX-5,Mazda,2017,110493,Jakarta Selatan,Automatic,Petrol,1200,Good,Full Service Record,Unknown,Blue,1,232860333,4773636
Mitsubishi Xpander,Mitsubishi,2018,124318,Bekasi,Manual,Diesel,1500,Good,Full Service Record,Unknown,Red,1,188550956,3865294
Mazda Mazda3,Mazda,2023,58860,Bandung,Automatic,Petrol,1000,Good,Unknown,Never,Blue,2,284499778,5832245
Toyota Avanza,Toyota,2018,105967,Padang,Automatic,Diesel,2000,Good,Unknown,Never,White,2,213573387,4378254
Hyundai Stargazer,Hyundai,2025,4000,Bekasi,Automatic,Petrol,2000,Good,Full Service Record,Never,Black,2,274685465,5631052
Suzuki Ertiga,Suzuki,2022,21282,Bogor,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Red,1,156675853,3211854
Suzuki Karimun,Suzuki,2012,185752,Jakarta Barat,Automatic,Petrol,1800,Good,Partial Service Record,Minor Accident,Blue,1,72273016,1481596
Hyundai Creta,Hyundai,2025,4000,Pekanbaru,Automatic,Petrol,1000,Good,Unknown,Unknown,Silver,1,255269744,5233029
Daihatsu Ayla,Daihatsu,2025,16227,Jakarta Barat,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Silver,1,166774522,3418877
Hyundai Stargazer,Hyundai,2011,168651,Padang,Automatic,Petrol,1300,Good,Partial Service Record,Unknown,Blue,1,148120487,3036469
Mazda Mazda2,Mazda,2020,81321,Makassar,Automatic,Petrol,1200,Good,Partial Service Record,Never,White,1,255273771,5233112
Mazda Mazda2,Mazda,2012,185243,Medan,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Red,3,212342820,4353027
Suzuki Ertiga,Suzuki,2022,26226,Tangerang,Manual,Hybrid,1000,Good,Full Service Record,Unknown,Black,1,187331833,3840302
Toyota Fortuner,Toyota,2018,81355,Bogor,Automatic,Petrol,1800,Excellent,Unknown,Never,White,1,182703031,3745412
Mitsubishi Xpander,Mitsubishi,2011,150052,Surabaya,Automatic,Diesel,2000,Good,Partial Service Record,Never,White,2,160169305,3283470
Daihatsu Sigra,Daihatsu,2025,16201,Bekasi,Manual,Petrol,2400,Excellent,Partial Service Record,Minor Accident,Red,1,182809068,3747585
Nissan X-Trail,Nissan,2012,138024,Bekasi,Manual,Petrol,1200,Good,Partial Service Record,Unknown,White,2,70000000,1435000
Hyundai Ioniq,Hyundai,2013,149410,Semarang,Manual,Electric,1000,Good,Full Service Record,Never,Silver,1,184272999,3777596
Toyota Yaris,Toyota,2023,45353,Bogor,Manual,Petrol,1300,Fair,Unknown,Minor Accident,Red,2,175926749,3606498
Mazda Mazda3,Mazda,2017,145045,Tangerang,Automatic,Petrol,1800,Fair,Full Service Record,Never,Black,1,199944709,4098866
Hyundai Ioniq,Hyundai,2023,42631,Padang,Automatic,Petrol,1200,Good,Full Service Record,Never,Black,1,221537321,4541515
Mazda Mazda2,Mazda,2018,118551,Padang,Automatic,Petrol,2000,Good,Partial Service Record,Never,Black,1,245801709,5038935
Daihatsu Xenia,Daihatsu,2012,172664,Surabaya,Manual,Petrol,2400,Fair,Full Service Record,Never,Silver,2,70000000,1435000
Toyota Avanza,Toyota,2013,161566,Surabaya,Automatic,Hybrid,1300,Good,Partial Service Record,Never,Silver,2,149742798,3069727
Nissan X-Trail,Nissan,2012,164203,Pekanbaru,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Silver,1,122238032,2505879
Mitsubishi Pajero,Mitsubishi,2012,161101,Surabaya,Manual,Petrol,2000,Excellent,Full Service Record,Never,Silver,2,145821493,2989340
Honda City,Honda,2023,57138,Pekanbaru,Automatic,Petrol,1300,Good,Partial Service Record,Never,Silver,1,199478106,4089301
Suzuki XL7,Suzuki,2022,54744,Bandung,Automatic,Petrol,1000,Fair,Full Service Record,Unknown,Gray,2,122636637,2514051
Toyota Fortuner,Toyota,2016,126053,Bogor,Manual,Hybrid,1200,Excellent,Full Service Record,Minor Accident,Silver,1,203556577,4172909
Honda HR-V,Honda,2019,73052,Padang,Manual,Hybrid,1500,Good,Partial Service Record,Never,Silver,1,199189307,4083380
Honda Jazz,Honda,2016,113789,Makassar,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Blue,1,156571803,3209721
Daihatsu Xenia,Daihatsu,2023,73214,Bekasi,Automatic,Petrol,1500,Good,Full Service Record,Unknown,White,2,119133643,2442239
Mitsubishi Xpander,Mitsubishi,2020,70784,Jakarta Selatan,Manual,Petrol,1300,Good,Full Service Record,Never,Red,2,218567674,4480637
Mazda Mazda3,Mazda,2018,119871,Padang,Automatic,Petrol,1300,Good,Full Service Record,Never,Blue,2,239738348,4914636
Suzuki Baleno,Suzuki,2018,86635,Medan,Manual,Hybrid,1200,Excellent,Partial Service Record,Never,Gray,3,178307343,3655300
Mitsubishi Outlander,Mitsubishi,2020,86427,Pekanbaru,Automatic,Petrol,1800,Excellent,Full Service Record,Unknown,Silver,2,238012382,4879253
Mazda Mazda3,Mazda,2020,77216,Tangerang,Manual,Petrol,1200,Excellent,Full Service Record,Never,Red,2,267902850,5492008
Daihatsu Xenia,Daihatsu,2023,28733,Jakarta Barat,Automatic,Petrol,1800,Good,Partial Service Record,Never,White,1,138633315,2841982
Mazda Mazda2,Mazda,2018,107674,Pekanbaru,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,2,264239482,5416909
Honda Mobilio,Honda,2015,104218,Jakarta Barat,Automatic,Hybrid,2000,Excellent,Partial Service Record,Never,Black,1,195648854,4010801
Mazda Mazda2,Mazda,2011,190343,Pekanbaru,Automatic,Petrol,1300,Good,Partial Service Record,Unknown,Blue,3,207172935,4247045
Mazda CX-5,Mazda,2013,170164,Depok,Manual,Petrol,2000,Excellent,Partial Service Record,Never,Black,2,197640540,4051631
Mitsubishi Outlander,Mitsubishi,2018,100915,Semarang,Automatic,Diesel,1000,Good,Unknown,Minor Accident,Gray,1,216408024,4436364
Daihatsu Sigra,Daihatsu,2016,143596,Bekasi,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Gray,1,70000000,1435000
Mazda Mazda2,Mazda,2024,22774,Surabaya,Manual,Petrol,2000,Good,Partial Service Record,Never,Black,1,296990883,6088313
Toyota Calya,Toyota,2013,153315,Padang,Automatic,Hybrid,1500,Good,Partial Service Record,Never,Red,1,156177883,3201646
Suzuki XL7,Suzuki,2021,66390,Padang,Automatic,Hybrid,1800,Good,Full Service Record,Minor Accident,Gray,1,184120044,3774460
Daihatsu Sigra,Daihatsu,2012,183618,Jakarta Utara,Automatic,Petrol,1300,Excellent,Full Service Record,Never,Black,1,70477268,1444783
Daihatsu Terios,Daihatsu,2012,178257,Surabaya,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Red,1,70000000,1435000
Nissan X-Trail,Nissan,2023,31920,Surabaya,Automatic,Petrol,2400,Fair,Full Service Record,Never,White,1,169624838,3477309
Mitsubishi Outlander,Mitsubishi,2017,90085,Tangerang,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Blue,1,201478414,4130307
Nissan Livina,Nissan,2011,191942,Surabaya,Automatic,Petrol,2400,Good,Full Service Record,Never,Blue,1,86717355,1777705
Suzuki Baleno,Suzuki,2014,129787,Makassar,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Silver,2,99704258,2043937
Honda CR-V,Honda,2012,153271,Depok,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,2,124490293,2552051
Daihatsu Xenia,Daihatsu,2019,72216,Tangerang,Manual,Petrol,1500,Excellent,Full Service Record,Unknown,Blue,2,105643653,2165694
Daihatsu Xenia,Daihatsu,2015,133038,Depok,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Black,1,74458222,1526393
Mitsubishi Xpander,Mitsubishi,2018,81666,Bekasi,Automatic,Petrol,1300,Good,Full Service Record,Never,Gray,1,209148205,4287538
Nissan X-Trail,Nissan,2016,99557,Medan,Automatic,Petrol,2000,Good,Partial Service Record,Unknown,Gray,2,156064953,3199331
Nissan Livina,Nissan,2024,12140,Jakarta Barat,Automatic,Petrol,1000,Good,Full Service Record,Unknown,Silver,2,180890109,3708247
Daihatsu Sigra,Daihatsu,2020,68700,Jakarta Selatan,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Blue,1,109425859,2243230
Mazda CX-5,Mazda,2014,152177,Semarang,Automatic,Petrol,1000,Fair,Full Service Record,Never,Silver,2,161579267,3312374
Daihatsu Ayla,Daihatsu,2011,181210,Bekasi,Automatic,Petrol,1000,Fair,Full Service Record,Never,Gray,1,70000000,1435000
Honda CR-V,Honda,2024,4551,Tangerang,Manual,Petrol,1500,Good,Full Service Record,Never,White,3,202872214,4158880
Mazda CX-5,Mazda,2013,160115,Jakarta Utara,Automatic,Petrol,1000,Excellent,Partial Service Record,Never,Red,1,196175758,4021603
Daihatsu Terios,Daihatsu,2020,77809,Bekasi,Manual,Petrol,1300,Good,Full Service Record,Never,Black,2,87718838,1798236
Honda Jazz,Honda,2011,171810,Tangerang,Automatic,Hybrid,2000,Fair,Full Service Record,Never,Black,1,106338458,2179938
Suzuki XL7,Suzuki,2022,33667,Pekanbaru,Automatic,Hybrid,1800,Excellent,Unknown,Unknown,Red,1,216550876,4439292
Daihatsu Sigra,Daihatsu,2023,21660,Jakarta Selatan,Automatic,Petrol,1000,Fair,Partial Service Record,Unknown,Black,1,106644676,2186215
Honda Mobilio,Honda,2024,14427,Depok,Automatic,Hybrid,2400,Good,Full Service Record,Never,Gray,3,276706399,5672481
Mazda Mazda3,Mazda,2018,135856,Tangerang,Manual,Petrol,1800,Excellent,Full Service Record,Minor Accident,White,1,227437249,4662463
Toyota Yaris,Toyota,2022,31996,Jakarta Utara,Manual,Petrol,1000,Good,Full Service Record,Never,Blue,1,188557369,3865426
Mazda CX-5,Mazda,2025,16787,Tangerang,Automatic,Petrol,1500,Good,Full Service Record,Never,Black,1,304405768,6240318
Honda HR-V,Honda,2014,131146,Padang,Manual,Hybrid,1200,Good,Full Service Record,Never,Gray,1,175276607,3593170
Mitsubishi Xpander,Mitsubishi,2016,110892,Padang,Manual,Petrol,1300,Excellent,Partial Service Record,Unknown,White,2,191847804,3932879
Mitsubishi Pajero,Mitsubishi,2014,131289,Jakarta Selatan,Manual,Petrol,1800,Excellent,Full Service Record,Minor Accident,Black,1,169006673,3464636
Toyota Calya,Toyota,2016,134421,Padang,Automatic,Petrol,2400,Fair,Partial Service Record,Unknown,White,2,151076574,3097069
Suzuki Baleno,Suzuki,2013,162823,Makassar,Automatic,Hybrid,2400,Good,Full Service Record,Minor Accident,White,2,112995090,2316399
Nissan Livina,Nissan,2024,21671,Bandung,Manual,Petrol,1200,Excellent,Unknown,Never,Blue,1,197966625,4058315
Mitsubishi Outlander,Mitsubishi,2018,105052,Depok,Automatic,Diesel,1200,Fair,Partial Service Record,Never,White,2,182719491,3745749
Daihatsu Ayla,Daihatsu,2014,157382,Surabaya,Manual,Petrol,1000,Good,Partial Service Record,Minor Accident,Black,2,70000000,1435000
Suzuki Ertiga,Suzuki,2024,8687,Jakarta Utara,Automatic,Hybrid,1200,Good,Full Service Record,Never,Blue,1,193078349,3958106
Toyota Yaris,Toyota,2024,33850,Jakarta Selatan,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Red,2,234144863,4799969
Mitsubishi Outlander,Mitsubishi,2015,119082,Surabaya,Automatic,Petrol,2400,Good,Full Service Record,Never,Black,3,189139165,3877352
Toyota Fortuner,Toyota,2015,147082,Jakarta Utara,Manual,Diesel,2000,Fair,Full Service Record,Never,Gray,1,139784852,2865589
Daihatsu Xenia,Daihatsu,2024,37323,Surabaya,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Black,1,172231209,3530739
Toyota Yaris,Toyota,2022,55266,Jakarta Utara,Automatic,Petrol,2400,Good,Partial Service Record,Minor Accident,White,1,223459161,4580912
Hyundai Stargazer,Hyundai,2022,44221,Jakarta Selatan,Automatic,Petrol,2000,Fair,Full Service Record,Never,Gray,1,222376751,4558723
Hyundai Creta,Hyundai,2017,98530,Surabaya,Automatic,Electric,2000,Good,Partial Service Record,Never,Gray,2,243979525,5001580
Hyundai Ioniq,Hyundai,2019,79254,Bandung,Manual,Petrol,2400,Excellent,Partial Service Record,Minor Accident,Red,1,223069353,4572921
Mazda Mazda3,Mazda,2024,37844,Jakarta Utara,Automatic,Petrol,1200,Good,Full Service Record,Never,Black,1,292171797,5989521
Mazda Mazda3,Mazda,2018,83718,Bekasi,Manual,Petrol,1300,Good,Partial Service Record,Never,Red,1,247451447,5072754
Mazda CX-5,Mazda,2016,120894,Jakarta Barat,Automatic,Petrol,1300,Fair,Partial Service Record,Unknown,White,1,207909226,4262139
Nissan X-Trail,Nissan,2019,52542,Bandung,Automatic,Petrol,1500,Good,Unknown,Never,Blue,2,171763117,3521143
Mazda CX-5,Mazda,2018,100686,Makassar,Manual,Petrol,1200,Good,Partial Service Record,Never,Blue,2,237662464,4872080
Nissan X-Trail,Nissan,2021,41360,Pekanbaru,Manual,Petrol,1500,Good,Full Service Record,Never,Silver,1,162929307,3340050
Suzuki Baleno,Suzuki,2014,120273,Medan,Automatic,Petrol,2000,Good,Full Service Record,Never,Gray,1,98120025,2011460
Suzuki Baleno,Suzuki,2020,81336,Semarang,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,132602612,2718353
Suzuki Karimun,Suzuki,2013,159786,Bekasi,Automatic,Hybrid,2000,Fair,Full Service Record,Never,Blue,1,70000000,1435000
Honda Jazz,Honda,2019,76019,Surabaya,Automatic,Petrol,1500,Excellent,Unknown,Never,White,2,186289985,3818944
Mitsubishi Pajero,Mitsubishi,2020,66562,Bogor,Automatic,Diesel,1000,Fair,Full Service Record,Never,Black,3,227619000,4666189
Mitsubishi Xpander,Mitsubishi,2022,88878,Pekanbaru,Automatic,Diesel,2400,Excellent,Full Service Record,Never,Red,3,286125531,5865573
Nissan March,Nissan,2016,116505,Bekasi,Manual,Petrol,1300,Excellent,Partial Service Record,Minor Accident,Red,1,137911441,2827184
Mitsubishi Outlander,Mitsubishi,2015,128378,Medan,Automatic,Petrol,1500,Good,Unknown,Never,Gray,1,189320353,3881067
Suzuki Baleno,Suzuki,2022,59741,Pekanbaru,Automatic,Petrol,1000,Good,Full Service Record,Never,White,2,150210743,3079320
Suzuki XL7,Suzuki,2011,181569,Depok,Manual,Hybrid,2000,Good,Full Service Record,Minor Accident,White,1,105750994,2167895
Mazda CX-5,Mazda,2011,197773,Jakarta Utara,Automatic,Petrol,1300,Excellent,Full Service Record,Never,Gray,1,192265566,3941444
Suzuki Baleno,Suzuki,2013,160994,Bekasi,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,Blue,1,82962461,1700730
Honda Mobilio,Honda,2020,85699,Bekasi,Automatic,Petrol,2400,Excellent,Partial Service Record,Unknown,White,1,218566030,4480603
Toyota Yaris,Toyota,2017,115979,Jakarta Utara,Automatic,Diesel,2400,Excellent,Full Service Record,Never,Gray,1,206615551,4235618
Toyota Avanza,Toyota,2019,95615,Jakarta Barat,Automatic,Petrol,2000,Excellent,Partial Service Record,Never,Red,1,209454911,4293825
Daihatsu Xenia,Daihatsu,2023,35232,Pekanbaru,Automatic,Petrol,1800,Fair,Partial Service Record,Never,White,1,113180366,2320197
Honda Brio,Honda,2019,88005,Bogor,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Red,2,175287095,3593385
Suzuki Ertiga,Suzuki,2019,79121,Bogor,Automatic,Petrol,1300,Good,Unknown,Minor Accident,Red,1,115496850,2367685
Mitsubishi Xpander,Mitsubishi,2024,34875,Semarang,Automatic,Petrol,1200,Good,Full Service Record,Never,Black,1,252408665,5174377
Hyundai Stargazer,Hyundai,2018,71771,Padang,Automatic,Petrol,1800,Good,Unknown,Never,Gray,2,207209686,4247798
Nissan March,Nissan,2019,97070,Medan,Automatic,Petrol,1800,Good,Full Service Record,Unknown,Black,1,139999609,2869991
Hyundai Creta,Hyundai,2014,161964,Tangerang,Manual,Electric,1200,Good,Full Service Record,Never,Gray,2,203835742,4178632
Mazda CX-5,Mazda,2015,145351,Surabaya,Automatic,Petrol,1300,Good,Partial Service Record,Never,Red,2,223333721,4578341
Mazda Mazda2,Mazda,2023,34126,Bogor,Automatic,Petrol,1500,Good,Full Service Record,Minor Accident,Gray,2,293380199,6014294
Mitsubishi Pajero,Mitsubishi,2021,69094,Makassar,Automatic,Diesel,1300,Excellent,Unknown,Never,Red,1,247886052,5081664
Suzuki XL7,Suzuki,2013,142021,Jakarta Selatan,Automatic,Petrol,2400,Good,Partial Service Record,Never,Black,3,99318521,2036029
Mazda Mazda3,Mazda,2015,147067,Bandung,Manual,Petrol,1500,Excellent,Full Service Record,Never,Gray,1,189951529,3894006
Hyundai Creta,Hyundai,2012,148214,Tangerang,Automatic,Petrol,1500,Excellent,Unknown,Never,Gray,2,151687260,3109588
Mazda Mazda3,Mazda,2016,130687,Semarang,Manual,Petrol,1800,Good,Full Service Record,Never,White,3,220755149,4525480
Honda HR-V,Honda,2020,81587,Bandung,Manual,Petrol,1500,Good,Partial Service Record,Never,Gray,3,151488403,3105512
Suzuki XL7,Suzuki,2021,67321,Medan,Manual,Hybrid,1500,Excellent,Partial Service Record,Never,White,2,192080800,3937656
Honda Jazz,Honda,2019,75952,Tangerang,Automatic,Petrol,1500,Good,Unknown,Never,Blue,1,170713028,3499617
Mazda Mazda2,Mazda,2017,121682,Surabaya,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Blue,1,235497912,4827707
Honda CR-V,Honda,2019,50929,Bandung,Manual,Hybrid,1800,Excellent,Full Service Record,Never,Blue,2,242084585,4962733
Mazda CX-5,Mazda,2015,145989,Surabaya,Automatic,Petrol,2000,Good,Full Service Record,Unknown,Gray,1,213643505,4379691
Toyota Yaris,Toyota,2012,171445,Bekasi,Automatic,Petrol,1500,Fair,Unknown,Never,Red,3,84659686,1735523
Mazda Mazda3,Mazda,2025,30917,Bekasi,Manual,Petrol,2000,Good,Full Service Record,Never,Gray,1,297291228,6094470
Toyota Calya,Toyota,2016,123600,Depok,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Black,2,142428136,2919776
Daihatsu Ayla,Daihatsu,2015,165087,Pekanbaru,Automatic,Petrol,2000,Excellent,Full Service Record,Unknown,Red,3,70000000,1435000
Daihatsu Ayla,Daihatsu,2013,139047,Jakarta Barat,Automatic,Petrol,2000,Excellent,Partial Service Record,Never,Black,1,70000000,1435000
Honda Brio,Honda,2021,70969,Jakarta Utara,Automatic,Petrol,1300,Good,Partial Service Record,Never,Black,2,187506951,3843892
Daihatsu Xenia,Daihatsu,2023,20051,Semarang,Manual,Petrol,1200,Fair,Partial Service Record,Never,Black,1,106044831,2173919
Honda City,Honda,2015,129725,Jakarta Selatan,Automatic,Hybrid,2400,Good,Partial Service Record,Never,Red,1,202875938,4158956
Nissan March,Nissan,2021,73362,Bekasi,Manual,Petrol,1300,Fair,Full Service Record,Never,Silver,2,135014185,2767790
Suzuki Karimun,Suzuki,2022,59257,Padang,Automatic,Petrol,2400,Excellent,Unknown,Unknown,Red,1,182024059,3731493
Hyundai Stargazer,Hyundai,2021,97431,Bogor,Manual,Electric,1200,Excellent,Partial Service Record,Never,Gray,1,268921549,5512891
Mazda CX-5,Mazda,2020,65674,Makassar,Automatic,Petrol,2400,Good,Partial Service Record,Never,Black,2,264237042,5416859
Mitsubishi Pajero,Mitsubishi,2018,119148,Bogor,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Silver,1,210302770,4311206
Mitsubishi Outlander,Mitsubishi,2014,139422,Medan,Manual,Petrol,2400,Good,Unknown,Never,Silver,1,195747307,4012819
Mazda CX-5,Mazda,2018,83383,Tangerang,Automatic,Petrol,1300,Good,Unknown,Never,Silver,3,261196829,5354534
Honda Mobilio,Honda,2025,4000,Jakarta Barat,Manual,Petrol,1300,Excellent,Partial Service Record,Never,Silver,1,236499099,4848231
Honda HR-V,Honda,2020,74928,Pekanbaru,Manual,Petrol,2000,Excellent,Full Service Record,Never,Red,1,192048070,3936985
Nissan March,Nissan,2011,170616,Surabaya,Manual,Petrol,1200,Excellent,Full Service Record,Never,White,2,70000000,1435000
Nissan March,Nissan,2012,183255,Depok,Manual,Petrol,2400,Excellent,Unknown,Never,Black,2,114681524,2350971
