car_name,brand,year,mileage_km,location,transmission,fuel_type,engine_size_cc,condition,service_history,accident_history,color,owner_count,price_rp,instalment_rp_monthly
Toyota Rush,Toyota,2022,32741,Jakarta Barat,Automatic,Hybrid,1300,Good,Partial Service Record,Never,Red,3,255000000,5227500
Toyota Calya,Toyota,2011,166882,Jakarta Selatan,Automatic,Petrol,1500,Fair,Partial Service Record,Minor Accident,Gray,1,104000000,2132000
Hyundai Stargazer,Hyundai,2012,176792,Medan,Automatic,Electric,1200,Good,Full Service Record,Never,Red,1,192000000,3936000
Nissan X-Trail,Nissan,2013,175737,Bogor,Automatic,Petrol,1800,Good,Partial Service Record,Never,Gray,1,76000000,1558000
Toyota Agya,Toyota,2016,136488,Bandung,Automatic,Diesel,2000,Excellent,Partial Service Record,Never,Blue,1,190000000,3895000
Daihatsu Ayla,Daihatsu,2020,53647,Bekasi,Manual,Petrol,1800,Excellent,Unknown,Never,Red,1,117000000,2398500
Hyundai Ioniq,Hyundai,2020,70066,Bogor,Automatic,Electric,1300,Fair,Partial Service Record,Never,Gray,1,245000000,5022500
Hyundai Ioniq,Hyundai,2012,176140,Semarang,Automatic,Electric,2400,Good,Partial Service Record,Never,Blue,3,242000000,4961000
Hyundai Stargazer,Hyundai,2016,124320,Jakarta Selatan,Automatic,Electric,1500,Good,Full Service Record,Never,White,2,248000000,5084000
Mitsubishi Xpander,Mitsubishi,2021,83503,Semarang,Automatic,Diesel,2000,Good,Partial Service Record,Never,Blue,1,262000000,5371000
Suzuki Ertiga,Suzuki,2012,155843,Jakarta Barat,Automatic,Petrol,1300,Good,Partial Service Record,Never,White,2,70000000,1435000
Mitsubishi Xpander,Mitsubishi,2016,122813,Bogor,Manual,Petrol,1500,Good,Partial Service Record,Never,Blue,1,195000000,3997500
Daihatsu Sigra,Daihatsu,2016,112921,Semarang,Manual,Petrol,1200,Excellent,Full Service Record,Never,Red,1,99000000,2029500
Honda Jazz,Honda,2017,112519,Jakarta Barat,Automatic,Hybrid,1000,Good,Partial Service Record,Never,White,3,158000000,3239000
Daihatsu Xenia,Daihatsu,2022,28579,Bogor,Automatic,Petrol,1000,Good,Full Service Record,Never,White,2,136000000,2788000
Suzuki XL7,Suzuki,2019,67279,Semarang,Automatic,Petrol,1500,Good,Partial Service Record,Minor Accident,Black,2,127000000,2603500
Honda CR-V,Honda,2022,34858,Padang,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Gray,1,200000000,4100000
Mazda CX-5,Mazda,2023,25853,Bogor,Manual,Petrol,2000,Excellent,Unknown,Minor Accident,White,1,305000000,6252500
Mazda Mazda2,Mazda,2011,207862,Bogor,Automatic,Petrol,2000,Excellent,Full Service Record,Never,White,2,228000000,4674000
Suzuki XL7,Suzuki,2015,153157,Jakarta Selatan,Manual,Hybrid,1500,Fair,Unknown,Minor Accident,Gray,2,108000000,2214000
Nissan Livina,Nissan,2024,20172,Depok,Automatic,Petrol,1500,Excellent,Partial Service Record,Minor Accident,Red,2,210000000,4305000
Suzuki XL7,Suzuki,2019,87112,Padang,Automatic,Hybrid,2400,Excellent,Full Service Record,Minor Accident,Silver,1,192000000,3936000
Hyundai Ioniq,Hyundai,2025,4000,Bogor,Manual,Petrol,1300,Good,Full Service Record,Never,Silver,3,240000000,4920000
Toyota Calya,Toyota,2023,32772,Pekanbaru,Automatic,Hybrid,1000,Excellent,Partial Service Record,Never,Black,3,268000000,5494000
Daihatsu Ayla,Daihatsu,2022,50873,Semarang,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Gray,1,152000000,3116000
Honda Jazz,Honda,2020,92622,Tangerang,Automatic,Petrol,1800,Excellent,Full Service Record,Unknown,Black,2,192000000,3936000
Hyundai Ioniq,Hyundai,2014,149882,Pekanbaru,Manual,Electric,1300,Excellent,Full Service Record,Never,White,2,192000000,3936000
Hyundai Stargazer,Hyundai,2025,19792,Medan,Automatic,Petrol,2400,Fair,Full Service Record,Never,Silver,1,240000000,4920000
Toyota Fortuner,Toyota,2019,89359,Pekanbaru,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Red,1,208000000,4264000
Suzuki Baleno,Suzuki,2025,16842,Bekasi,Manual,Petrol,1000,Good,Partial Service Record,Unknown,Silver,2,158000000,3239000
Mazda CX-5,Mazda,2015,106858,Pekanbaru,Manual,Petrol,1200,Good,Full Service Record,Unknown,Red,1,212000000,4346000
Honda CR-V,Honda,2017,100498,Surabaya,Automatic,Hybrid,1300,Excellent,Partial Service Record,Never,Blue,1,198000000,4059000
Toyota Agya,Toyota,2025,37827,Bandung,Automatic,Hybrid,1000,Excellent,Partial Service Record,Never,Blue,3,280000000,5740000
Nissan Livina,Nissan,2012,182830,Bekasi,Manual,Petrol,1200,Good,Full Service Record,Minor Accident,Gray,3,70000000,1435000
Hyundai Ioniq,Hyundai,2023,44896,Jakarta Selatan,Manual,Petrol,1800,Excellent,Full Service Record,Never,Blue,1,245000000,5022500
Daihatsu Terios,Daihatsu,2018,97200,Makassar,Automatic,Petrol,1500,Excellent,Partial Service Record,Minor Accident,White,2,116000000,2378000
Toyota Fortuner,Toyota,2023,47869,Jakarta Utara,Manual,Diesel,1800,Excellent,Unknown,Never,Black,1,242000000,4961000
Suzuki Ertiga,Suzuki,2011,162991,Tangerang,Automatic,Hybrid,2400,Good,Full Service Record,Never,Black,3,128000000,2624000
Hyundai Stargazer,Hyundai,2018,67558,Bekasi,Automatic,Electric,2000,Good,Full Service Record,Never,Gray,1,262000000,5371000
Honda CR-V,Honda,2019,77122,Jakarta Utara,Manual,Petrol,1500,Excellent,Full Service Record,Never,Gray,2,182000000,3731000
Nissan March,Nissan,2014,153682,Jakarta Selatan,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Red,1,131000000,2685500
Mitsubishi Xpander,Mitsubishi,2014,145940,Jakarta Utara,Automatic,Diesel,1500,Fair,Full Service Record,Minor Accident,Silver,2,188000000,3854000
Honda City,Honda,2015,150251,Tangerang,Automatic,Petrol,1500,Excellent,Full Service Record,Unknown,Black,1,123000000,2521500
Suzuki Karimun,Suzuki,2019,90326,Tangerang,Automatic,Hybrid,1800,Fair,Full Service Record,Minor Accident,White,2,148000000,3034000
Mazda Mazda2,Mazda,2024,24807,Pekanbaru,Automatic,Petrol,2400,Excellent,Full Service Record,Never,White,2,330000000,6765000
Honda CR-V,Honda,2019,107894,Depok,Automatic,Petrol,1200,Excellent,Full Service Record,Never,White,2,178000000,3649000
Nissan March,Nissan,2019,104382,Semarang,Automatic,Petrol,1000,Good,Full Service Record,Unknown,Black,2,132000000,2706000
Toyota Fortuner,Toyota,2025,10234,Pekanbaru,Automatic,Hybrid,1300,Excellent,Unknown,Minor Accident,White,2,280000000,5740000
Mazda Mazda3,Mazda,2012,148145,Bandung,Automatic,Petrol,2400,Good,Partial Service Record,Minor Accident,Blue,2,228000000,4674000
Mitsubishi Outlander,Mitsubishi,2014,127667,Medan,Automatic,Diesel,1000,Fair,Partial Service Record,Never,Red,1,158000000,3239000
Mitsubishi Xpander,Mitsubishi,2019,81093,Pekanbaru,Manual,Petrol,1500,Good,Partial Service Record,Never,White,2,185000000,3792500
Daihatsu Ayla,Daihatsu,2016,113397,Surabaya,Automatic,Petrol,2000,Good,Partial Service Record,Never,Blue,3,99000000,2029500
Mitsubishi Outlander,Mitsubishi,2022,77839,Jakarta Utara,Automatic,Diesel,1800,Good,Partial Service Record,Never,White,1,258000000,5289000
Nissan Livina,Nissan,2013,125757,Depok,Manual,Petrol,1300,Good,Full Service Record,Never,Blue,1,72000000,1476000
Honda HR-V,Honda,2015,130843,Makassar,Automatic,Petrol,1300,Excellent,Partial Service Record,Never,White,1,155000000,3177500
Mitsubishi Pajero,Mitsubishi,2020,52807,Semarang,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,230000000,4715000
Toyota Agya,Toyota,2011,182102,Surabaya,Manual,Diesel,1500,Good,Unknown,Never,Red,1,118000000,2419000
Mazda Mazda2,Mazda,2023,42880,Jakarta Barat,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Blue,1,310000000,6355000
Honda HR-V,Honda,2017,100711,Medan,Automatic,Petrol,1200,Good,Partial Service Record,Never,Red,1,160000000,3280000
Suzuki Baleno,Suzuki,2013,165548,Jakarta Barat,Automatic,Hybrid,2000,Good,Partial Service Record,Unknown,Black,1,88000000,1804000
Suzuki Karimun,Suzuki,2021,56424,Bekasi,Automatic,Petrol,2400,Good,Partial Service Record,Never,Silver,3,168000000,3444000
Nissan X-Trail,Nissan,2022,44770,Jakarta Selatan,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Black,1,208000000,4264000
Mitsubishi Xpander,Mitsubishi,2023,28478,Jakarta Barat,Manual,Petrol,1500,Excellent,Partial Service Record,Never,Silver,2,260000000,5330000
Honda HR-V,Honda,2024,35714,Jakarta Barat,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,White,3,225000000,4612500
Mazda CX-5,Mazda,2017,110493,Jakarta Selatan,Automatic,Petrol,1200,Good,Full Service Record,Unknown,Blue,1,232000000,4756000
Mitsubishi Xpander,Mitsubishi,2018,124318,Bekasi,Manual,Diesel,1500,Good,Full Service Record,Unknown,Red,1,188000000,3854000
Mazda Mazda3,Mazda,2023,58860,Bandung,Automatic,Petrol,1000,Good,Unknown,Never,Blue,2,285000000,5842500
Toyota Avanza,Toyota,2018,105967,Padang,Automatic,Diesel,2000,Good,Unknown,Never,White,2,212000000,4346000
Hyundai Stargazer,Hyundai,2025,4000,Bekasi,Automatic,Petrol,2000,Good,Full Service Record,Never,Black,2,275000000,5637500
Suzuki Ertiga,Suzuki,2022,21282,Bogor,Automatic,Petrol,1500,Excellent,Partial Service Record,Never,Red,1,158000000,3239000
Suzuki Karimun,Suzuki,2012,185752,Jakarta Barat,Automatic,Petrol,1800,Good,Partial Service Record,Minor Accident,Blue,1,72000000,1476000
Hyundai Creta,Hyundai,2025,4000,Pekanbaru,Automatic,Petrol,1000,Good,Unknown,Unknown,Silver,1,255000000,5227500
Daihatsu Ayla,Daihatsu,2025,16227,Jakarta Barat,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Silver,1,168000000,3444000
Hyundai Stargazer,Hyundai,2011,168651,Padang,Automatic,Petrol,1300,Good,Partial Service Record,Unknown,Blue,1,148000000,3034000
Mazda Mazda2,Mazda,2020,81321,Makassar,Automatic,Petrol,1200,Good,Partial Service Record,Never,White,1,255000000,5227500
Mazda Mazda2,Mazda,2012,185243,Medan,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Red,3,212000000,4346000
Suzuki Ertiga,Suzuki,2022,26226,Tangerang,Manual,Hybrid,1000,Good,Full Service Record,Unknown,Black,1,188000000,3854000
Toyota Fortuner,Toyota,2018,81355,Bogor,Automatic,Petrol,1800,Excellent,Unknown,Never,White,1,182000000,3731000
Mitsubishi Xpander,Mitsubishi,2011,150052,Surabaya,Automatic,Diesel,2000,Good,Partial Service Record,Never,White,2,160000000,3280000
Daihatsu Sigra,Daihatsu,2025,16201,Bekasi,Manual,Petrol,2400,Excellent,Partial Service Record,Minor Accident,Red,1,182000000,3731000
Nissan X-Trail,Nissan,2012,138024,Bekasi,Manual,Petrol,1200,Good,Partial Service Record,Unknown,White,2,70000000,1435000
Hyundai Ioniq,Hyundai,2013,149410,Semarang,Manual,Electric,1000,Good,Full Service Record,Never,Silver,1,185000000,3792500
Toyota Yaris,Toyota,2023,45353,Bogor,Manual,Petrol,1300,Fair,Unknown,Minor Accident,Red,2,175000000,3587500
Mazda Mazda3,Mazda,2017,145045,Tangerang,Automatic,Petrol,1800,Fair,Full Service Record,Never,Black,1,200000000,4100000
Hyundai Ioniq,Hyundai,2023,42631,Padang,Automatic,Petrol,1200,Good,Full Service Record,Never,Black,1,222000000,4551000
Mazda Mazda2,Mazda,2018,118551,Padang,Automatic,Petrol,2000,Good,Partial Service Record,Never,Black,1,245000000,5022500
Daihatsu Xenia,Daihatsu,2012,172664,Surabaya,Manual,Petrol,2400,Fair,Full Service Record,Never,Silver,2,70000000,1435000
Toyota Avanza,Toyota,2013,161566,Surabaya,Automatic,Hybrid,1300,Good,Partial Service Record,Never,Silver,2,150000000,3075000
Nissan X-Trail,Nissan,2012,164203,Pekanbaru,Automatic,Petrol,2400,Excellent,Partial Service Record,Never,Silver,1,122000000,2501000
Mitsubishi Pajero,Mitsubishi,2012,161101,Surabaya,Manual,Petrol,2000,Excellent,Full Service Record,Never,Silver,2,146000000,2993000
Honda City,Honda,2023,57138,Pekanbaru,Automatic,Petrol,1300,Good,Partial Service Record,Never,Silver,1,200000000,4100000
Suzuki XL7,Suzuki,2022,54744,Bandung,Automatic,Petrol,1000,Fair,Full Service Record,Unknown,Gray,2,123000000,2521500
Toyota Fortuner,Toyota,2016,126053,Bogor,Manual,Hybrid,1200,Excellent,Full Service Record,Minor Accident,Silver,1,202000000,4141000
Honda HR-V,Honda,2019,73052,Padang,Manual,Hybrid,1500,Good,Partial Service Record,Never,Silver,1,200000000,4100000
Honda Jazz,Honda,2016,113789,Makassar,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Blue,1,158000000,3239000
Daihatsu Xenia,Daihatsu,2023,73214,Bekasi,Automatic,Petrol,1500,Good,Full Service Record,Unknown,White,2,119000000,2439500
Mitsubishi Xpander,Mitsubishi,2020,70784,Jakarta Selatan,Manual,Petrol,1300,Good,Full Service Record,Never,Red,2,218000000,4469000
Mazda Mazda3,Mazda,2018,119871,Padang,Automatic,Petrol,1300,Good,Full Service Record,Never,Blue,2,240000000,4920000
Suzuki Baleno,Suzuki,2018,86635,Medan,Manual,Hybrid,1200,Excellent,Partial Service Record,Never,Gray,3,178000000,3649000
Mitsubishi Outlander,Mitsubishi,2020,86427,Pekanbaru,Automatic,Petrol,1800,Excellent,Full Service Record,Unknown,Silver,2,238000000,4879000
Mazda Mazda3,Mazda,2020,77216,Tangerang,Manual,Petrol,1200,Excellent,Full Service Record,Never,Red,2,268000000,5494000
Daihatsu Xenia,Daihatsu,2023,28733,Jakarta Barat,Automatic,Petrol,1800,Good,Partial Service Record,Never,White,1,139000000,2849500
Mazda Mazda2,Mazda,2018,107674,Pekanbaru,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,2,265000000,5432500
Honda Mobilio,Honda,2015,104218,Jakarta Barat,Automatic,Hybrid,2000,Excellent,Partial Service Record,Never,Black,1,195000000,3997500
Mazda Mazda2,Mazda,2011,190343,Pekanbaru,Automatic,Petrol,1300,Good,Partial Service Record,Unknown,Blue,3,208000000,4264000
Mazda CX-5,Mazda,2013,170164,Depok,Manual,Petrol,2000,Excellent,Partial Service Record,Never,Black,2,198000000,4059000
Mitsubishi Outlander,Mitsubishi,2018,100915,Semarang,Automatic,Diesel,1000,Good,Unknown,Minor Accident,Gray,1,218000000,4469000
Daihatsu Sigra,Daihatsu,2016,143596,Bekasi,Automatic,Petrol,1300,Fair,Partial Service Record,Never,Gray,1,70000000,1435000
Mazda Mazda2,Mazda,2024,22774,Surabaya,Manual,Petrol,2000,Good,Partial Service Record,Never,Black,1,298000000,6109000
Toyota Calya,Toyota,2013,153315,Padang,Automatic,Hybrid,1500,Good,Partial Service Record,Never,Red,1,155000000,3177500
Suzuki XL7,Suzuki,2021,66390,Padang,Automatic,Hybrid,1800,Good,Full Service Record,Minor Accident,Gray,1,185000000,3792500
Daihatsu Sigra,Daihatsu,2012,183618,Jakarta Utara,Automatic,Petrol,1300,Excellent,Full Service Record,Never,Black,1,70000000,1435000
Daihatsu Terios,Daihatsu,2012,178257,Surabaya,Automatic,Petrol,2400,Excellent,Full Service Record,Never,Red,1,70000000,1435000
Nissan X-Trail,Nissan,2023,31920,Surabaya,Automatic,Petrol,2400,Fair,Full Service Record,Never,White,1,170000000,3485000
Mitsubishi Outlander,Mitsubishi,2017,90085,Tangerang,Automatic,Petrol,1200,Excellent,Partial Service Record,Never,Blue,1,202000000,4141000
Nissan Livina,Nissan,2011,191942,Surabaya,Automatic,Petrol,2400,Good,Full Service Record,Never,Blue,1,87000000,1783500
Suzuki Baleno,Suzuki,2014,129787,Makassar,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Silver,2,100000000,2050000
Honda CR-V,Honda,2012,153271,Depok,Manual,Petrol,1000,Excellent,Full Service Record,Never,Blue,2,124000000,2542000
Daihatsu Xenia,Daihatsu,2019,72216,Tangerang,Manual,Petrol,1500,Excellent,Full Service Record,Unknown,Blue,2,106000000,2173000
Daihatsu Xenia,Daihatsu,2015,133038,Depok,Automatic,Petrol,1200,Excellent,Full Service Record,Never,Black,1,74000000,1517000
Mitsubishi Xpander,Mitsubishi,2018,81666,Bekasi,Automatic,Petrol,1300,Good,Full Service Record,Never,Gray,1,210000000,4305000
Nissan X-Trail,Nissan,2016,99557,Medan,Automatic,Petrol,2000,Good,Partial Service Record,Unknown,Gray,2,155000000,3177500
Nissan Livina,Nissan,2024,12140,Jakarta Barat,Automatic,Petrol,1000,Good,Full Service Record,Unknown,Silver,2,180000000,3690000
Daihatsu Sigra,Daihatsu,2020,68700,Jakarta Selatan,Automatic,Petrol,1500,Excellent,Full Service Record,Never,Blue,1,109000000,2234500
Mazda CX-5,Mazda,2014,152177,Semarang,Automatic,Petrol,1000,Fair,Full Service Record,Never,Silver,2,162000000,3321000
Daihatsu Ayla,Daihatsu,2011,181210,Bekasi,Automatic,Petrol,1000,Fair,Full Service Record,Never,Gray,1,70000000,1435000
Honda CR-V,Honda,2024,4551,Tangerang,Manual,Petrol,1500,Good,Full Service Record,Never,White,3,202000000,4141000
Mazda CX-5,Mazda,2013,160115,Jakarta Utara,Automatic,Petrol,1000,Excellent,Partial Service Record,Never,Red,1,195000000,3997500
Daihatsu Terios,Daihatsu,2020,77809,Bekasi,Manual,Petrol,1300,Good,Full Service Record,Never,Black,2,88000000,1804000
Honda Jazz,Honda,2011,171810,Tangerang,Automatic,Hybrid,2000,Fair,Full Service Record,Never,Black,1,106000000,2173000
Suzuki XL7,Suzuki,2022,33667,Pekanbaru,Automatic,Hybrid,1800,Excellent,Unknown,Unknown,Red,1,218000000,4469000
Daihatsu Sigra,Daihatsu,2023,21660,Jakarta Selatan,Automatic,Petrol,1000,Fair,Partial Service Record,Unknown,Black,1,107000000,2193500
Honda Mobilio,Honda,2024,14427,Depok,Automatic,Hybrid,2400,Good,Full Service Record,Never,Gray,3,278000000,5699000
Mazda Mazda3,Mazda,2018,135856,Tangerang,Manual,Petrol,1800,Excellent,Full Service Record,Minor Accident,White,1,228000000,4674000
Toyota Yaris,Toyota,2022,31996,Jakarta Utara,Manual,Petrol,1000,Good,Full Service Record,Never,Blue,1,188000000,3854000
Mazda CX-5,Mazda,2025,16787,Tangerang,Automatic,Petrol,1500,Good,Full Service Record,Never,Black,1,305000000,6252500
Honda HR-V,Honda,2014,131146,Padang,Manual,Hybrid,1200,Good,Full Service Record,Never,Gray,1,175000000,3587500
Mitsubishi Xpander,Mitsubishi,2016,110892,Padang,Manual,Petrol,1300,Excellent,Partial Service Record,Unknown,White,2,192000000,3936000
Mitsubishi Pajero,Mitsubishi,2014,131289,Jakarta Selatan,Manual,Petrol,1800,Excellent,Full Service Record,Minor Accident,Black,1,170000000,3485000
Toyota Calya,Toyota,2016,134421,Padang,Automatic,Petrol,2400,Fair,Partial Service Record,Unknown,White,2,150000000,3075000
Suzuki Baleno,Suzuki,2013,162823,Makassar,Automatic,Hybrid,2400,Good,Full Service Record,Minor Accident,White,2,113000000,2316500
Nissan Livina,Nissan,2024,21671,Bandung,Manual,Petrol,1200,Excellent,Unknown,Never,Blue,1,198000000,4059000
Mitsubishi Outlander,Mitsubishi,2018,105052,Depok,Automatic,Diesel,1200,Fair,Partial Service Record,Never,White,2,182000000,3731000
Daihatsu Ayla,Daihatsu,2014,157382,Surabaya,Manual,Petrol,1000,Good,Partial Service Record,Minor Accident,Black,2,70000000,1435000
Suzuki Ertiga,Suzuki,2024,8687,Jakarta Utara,Automatic,Hybrid,1200,Good,Full Service Record,Never,Blue,1,192000000,3936000
Toyota Yaris,Toyota,2024,33850,Jakarta Selatan,Automatic,Petrol,2000,Excellent,Full Service Record,Never,Red,2,235000000,4817500
Mitsubishi Outlander,Mitsubishi,2015,119082,Surabaya,Automatic,Petrol,2400,Good,Full Service Record,Never,Black,3,190000000,3895000
Toyota Fortuner,Toyota,2015,147082,Jakarta Utara,Manual,Diesel,2000,Fair,Full Service Record,Never,Gray,1,140000000,2870000
Daihatsu Xenia,Daihatsu,2024,37323,Surabaya,Automatic,Petrol,1800,Excellent,Partial Service Record,Never,Black,1,172000000,3526000
Toyota Yaris,Toyota,2022,55266,Jakarta Utara,Automatic,Petrol,2400,Good,Partial Service Record,Minor Accident,White,1,222000000,4551000
Hyundai Stargazer,Hyundai,2022,44221,Jakarta Selatan,Automatic,Petrol,2000,Fair,Full Service Record,Never,Gray,1,222000000,4551000
Hyundai Creta,Hyundai,2017,98530,Surabaya,Automatic,Electric,2000,Good,Partial Service Record,Never,Gray,2,245000000,5022500
Hyundai Ioniq,Hyundai,2019,79254,Bandung,Manual,Petrol,2400,Excellent,Partial Service Record,Minor Accident,Red,1,222000000,4551000
Mazda Mazda3,Mazda,2024,37844,Jakarta Utara,Automatic,Petrol,1200,Good,Full Service Record,Never,Black,1,292000000,5986000
Mazda Mazda3,Mazda,2018,83718,Bekasi,Manual,Petrol,1300,Good,Partial Service Record,Never,Red,1,248000000,5084000
Mazda CX-5,Mazda,2016,120894,Jakarta Barat,Automatic,Petrol,1300,Fair,Partial Service Record,Unknown,White,1,208000000,4264000
Nissan X-Trail,Nissan,2019,52542,Bandung,Automatic,Petrol,1500,Good,Unknown,Never,Blue,2,172000000,3526000
Mazda CX-5,Mazda,2018,100686,Makassar,Manual,Petrol,1200,Good,Partial Service Record,Never,Blue,2,238000000,4879000
Nissan X-Trail,Nissan,2021,41360,Pekanbaru,Manual,Petrol,1500,Good,Full Service Record,Never,Silver,1,162000000,3321000
Suzuki Baleno,Suzuki,2014,120273,Medan,Automatic,Petrol,2000,Good,Full Service Record,Never,Gray,1,98000000,2009000
Suzuki Baleno,Suzuki,2020,81336,Semarang,Automatic,Petrol,1000,Excellent,Full Service Record,Never,Blue,1,133000000,2726500
